link,date,build_type,rooms,level,furniture,area,price_base,price_additional,location_approximation,location,animals,shower,bath,balcony,dishwasher,induction_stove,deposit,whole_text
https://www.otodom.pl/pl/oferta/3-pokoje-w-nowym-budownictwie-balkon-ID4jKaa.html,04.01.2023,blok,3,3,False,60.3,3900.0,,ul. Ferdynanda Magellana,,,False,False,True,False,False,,"Opiekun oferty ROBERT KORDOWSKI tel. 602 101 602 Do wynajęcia piękne mieszkanie 3-pokojowe z przestronnym salonem, balkonem, miejscem postojowym w garażu podziemnym oraz komórką lokatorską na osiedlu Olimpia Port.Mieszkanie dostępne od 1 lutego 2023.Otoczenie nieruchomości:Osiedle Olimpia Port to przepiękne miejsce do życia. Jest tu wiele terenów zielonych, pomosty nad rzeką, przy których znajdują się kajaki do bezpłatnego korzystania dla mieszkańców. Na osiedlu znajdują się również liczne udogodnienia:- place zabaw- ścieżki rowerowe i spacerowe- boiska sportowe- zewnętrzna siłowniaW bliskiej odległości znajduje się pętla tramwajowa, a z osiedla mamy komunikację publiczną autobusami miejskimi. Blisko osiedla jest też stacja kolejowa.Na osiedlu znajdziemy pełną infrastrukturę usługowo-handlową między innym sklepy LIDL, Żabka, restauracje, bary, fizjoterapię, przychodnie zdrowia, przedszkole, żłobek itp.Układ pomieszczeń:- salon z aneksem kuchennym ok. 26 m2- sypialnia ok. 11 m2- sypialnia ok. 9,5 m2- łazienka ok. 4,5 m2- przedpokój ok. 9,5 m2- balkon ok. 4 m2Do mieszkania przynależy duża komórka lokatorska ok. 5 m2 oraz miejsce postojowe w garażu podziemnymOpłaty: 3900 zł + 650 zł (opłaty) + 250 zł miejsce postojoweAtuty nieruchomości:- Budynek z 2016 r.- Wykończenie b.dobrej klasy materiałami- Kuchnia, szafy i meble w łazience o podwyższonym standardzie - zawiasy Blum, wysuwane gniazdka, światło -włącznik bezdotykowy - wykonane na zamówienie -sprzęty Elektrolux i Bosh, szuflady ""na domyk"", szafy wnękowe rewelacyjnie rozplanowane z oświetleniem automatycznym.- Mieszkanie na 3cim piętrze z windą- Ogrzewanie miejskie- Osiedle z ochroną i monitoringiem- Miejsce postojowe w garażu podziemnym- Bardzo funkcjonalny układ mieszkania- Duże okna - aż 3 w salonie- Bardzo dobre połączenie z miastem- Widok z balkonu na zieleń, przestrzeń- Ciche, spokojne miejsce, ładne nasadzenia, dużo zieleniRekomendacja Eksperta SDP Nieruchomości:Ze względu na lokalizację, tę nieruchomość polecam wszystkim osobom szukającym ciszy i odpoczynku w zieleni z dala od zgiełku miasta.Opiekun oferty:ROBERT KORDOWSKI tel. 602 101 602 Wypozażenie: meble."
https://www.olx.pl/d/oferta/kawalerka-od-lutego-CID3-IDH5rMw.html,04.01.2023,Apartamentowiec,Kawalerka,2,Tak,26.0,1800.0,600.0,Fabryczna,,,False,False,False,False,False,,"Wynajmę mieszkanie25m kw nowym budynku w doskonałej lokalizacji skrzyżowania Małopanewskiej i Legnickiej.Mieszkanie zlokalizowane jest na2 piętrze.Budynek wyposażny jest w cichobieżne windy,ogrzewanie miejskie ,dostępna dla mieszkańców zamykana rowerownia .Bezpośrednio przy budynku znajduje się przystanek tramwajowy lini3,10,20,23,31,32,33 autobusowy 243,253. Na parterze budynku zlokalizowana jest apteka,dyskont spożywczy,lokale gastronomiczne oraz fryzjer.Po drugiej stronie ulicy zlokalizowane jest centrum rozrywkowo-handlowe Magnolia ,Kaufland,Castorama. Istnieje dodatkowo możliwość korzystania z miejsca postojowego w podziemnym parkingu koszt 200/miesiac.Mieszkanie zorientowane jest na stronę południową dzięki czemu jest jasne i ciepłe.Mieszkanie skierowane jest dla osób niepalących ."
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-centrum-ID4jAqV.html,04.01.2023,,2,,False,41.83,3400.0,,ul. gen. Romualda Traugutta,,,False,False,False,False,False,"3700, 4500","I speak English, for more information about the apartment, write or call me.  Atrakcyjne, 2 pokojowe, przestronne mieszkanie, którego największym atutem jest fantastyczna lokalizacja w centrum miasta! Powierzchnia tego mieszkania to 41,83 metrów kwadratowych.Mieszkanie dla tych którzy cenią sobie komfort oraz wygodę.  LOKALIZACJA:- ul. Traugutta- 300 metrów do najbliższego przystanku tramwajowego- 1 km do Galerii Dominikańskiej- 1,3 km do wrocławskiego rynku - 1,5 km do dworca głównego Najbliższy przystanek komunikacji miejskiej to przystanek ""pl. Wróblewskiego"", odjeżdżają z niego linie : 3,5,16,70.Najbliższy sklep spożywczy ""Żabka"" znajduje się 60 metrów od mieszkania.  STANDARD I WYPOSAŻENIE:Łazienka oraz kuchnia są w pełni wyposażone – pralka, kuchenka gazowa, piekarnik oraz lodówka. Sprzęty oraz meble nie są nowe, jednak zapewniają pełną funkcjonalność. OPŁATY:- czynsz dla właściciela: 3700 zł + opłaty- kaucja zwrotna: 4500zł Lokal dostępny od zaraz.Zapraszam na prezentację! Wypozażenie: brak informacji."
https://www.olx.pl/d/oferta/3-pok-mieszkanie-60m2-garaz-klimatyzacja-ul-zatorska-zakrzow-CID3-IDPHLzc.html,04.01.2023,Blok,3 pokoje,1,Tak,60.0,3000.0,750.0,Psie Pole,,,False,True,True,True,True,,"Do wynajęcia 3-pokojowe mieszkanie z osobną kuchnia i miejscem postojowym w garażu podziemnym zlokalizowane przy ul. Zatorskiej– boczna Al. Jana III Sobieskiego na Psim Polu/ rejon Zakrzów.  Mieszkanie o powierzchni 60 m2 usytuowane jest na 1 piętrze budynku (budynek wyposażony w windę), a na jego powierzchnię składają się:  * trzy niezależne pokoje: przestronny salon, sypialnia i pokój dziecięcy/ gabinet * oddzielna kuchnia * łazienka z WC * przedpokój garderoba/ pomieszczenie gospodarcze * 3 balkony (każdy pokój posiada swój niezależny balkon)  Mieszkanie zostało bardzo funkcjonalnie zaprojektowane, w wysokim standardzie  Wszystkie pomieszczenia są w pełni umeblowane, wyposażenie widoczne jest na załączonych zdjęciach.  1. Kuchnia wyposażona w lodówko - zamrażarkę, okap, piekarnik, płytę indukcyjną, zmywarkę, kuchenkę mikrofalową, ekspres do kawy oraz podstawowe wyposażenie w postaci: talerzy, garnków, sztućców itd.  2. Salon: sofa, stolik kawowy, 2 komody, 2 szafki wiszące,  telewizor, dywan, 2 fotele + stoliki, lampa podłogowa  3. Sypialnia: łóżko małżeńskie z materacem, szafa, komoda, lustro, dywan  4. Pokój dziecięcy/ gabinet: łóżko, szafa, dywan, półki wiszące  5. Łazienka: wanna, umywalka, 2 szafki łazienkowe, lustro, WC  6. Przedpokój: szafka na buty  7. Garderoba, pralka, półki  Dużym atutem prezentowanej nieruchomości są antywłamaniowe rolety zewnętrzne (sterowane na pilota) – zamontowane w każdym oknie  Aby podnieść standard nieruchomości zamontowano klimatyzację.  Dodatkowa możliwość wynajęcia drugiego miejsca postojowego w garażu podziemnym w cenie 200 zł / miesięcznie.  Osiedle zostało wybudowane 2013 roku. Udogodnienia obejmują: plac zabaw dla dzieci, cichobieżna winda z poziomu ,,-1”, garaże podziemne.  Cisza i zieleń to atuty tego miejsca. Oferta szczególnie atrakcyjna dla osób ceniących sobie aktywność, wysoki standard.  W pobliżu Aleja Jana III Sobieskiego, ul. Bierutowska. W pobliżu żabka, a w odległości ok. 1 km. Biedronka, Lidl. Komunikację zapewniają linie autobusowe. Nieruchomość znajduje się w odległości około 10 km od ścisłego centrum Wrocławia.  Najem: 3,000,00 PLN + 750 PLN czynsz administracyjny (w którego skład wchodzą: ciepła i zimna woda, ogrzewanie, części wspólne budynku) dodatkowo płatny jest prąd wg zużycia oraz TV/Internet 79zl / m-c MIEJSCE POSTOJOWE W GARAŻU PODZIEMNYM: 200PLN/ msc  Wymagana jest kaucja zwrotna w wysokości 6000 zł.  Umowa jako najem okazjonalny na min. 12 miesięcy.  Zapraszamy na prezentację! Doctor House Estates Paula Wolańczyk + 48**********21  Nota prawna Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C."
https://www.olx.pl/d/oferta/mieszkanie-3-pokojowe-wroclaw-biskupin-CID3-IDSxzMy.html,04.01.2023,Blok,3 pokoje,1,Tak,63.0,3100.0,3100.0,Śródmieście,,,False,False,False,True,False,,"Mam do odstąpienia mieszkanie 3-pokojowe (3 niezależne pokoje) o powierzchni 63 m2 na Biskupinie. Mieszkanie posiada osobną kuchnię, łazienkę, balkon i pomieszczenie gospodarcze. Jest całkowicie wyposażone  (pralka, zmywarka, meble itd.)  Mieszkanie jest dostępne od lutego z możliwością wcześniejszego odstąpienia. Cena to 3100+opłaty według zużycia, kaucja zwrotna w cenie 1-miesięcznego czynszu.  Przystanek autobusowy 3 minuty pieszo i tramwajowy 7 minut.  Mieszkanie jest bardzo dobrze skomunikowane, 10 minut do placu grunwaldzkiego, 20 minut na rynek.  Mieszkanie znajduje się w spokojnej okolicy. Zapraszam do kontaktu sms lub telefonicznie pod numer 79*******44."
https://www.olx.pl/d/oferta/mieszkanie-55-m2-do-wynajecia-w-powstancow-slaskich-143-na-krzyki-CID3-IDRJr12.html,04.01.2023,Apartamentowiec,2 pokoje,1,Tak,55.0,3500.0,500.0,Krzyki,Powstańców Śląskich 143,,False,False,False,True,False,,"Duża kuchnia oddzielona od sypialni i salonu. Kuchnia posiada zabudowę meblową ze zintegrowanym blatem i 4-palnikową kuchenką. Zmywarka, lodówka i piekarnik. Dwa duże pokoje w pełni umeblowane. Sypialnia posiada wygodne łoże małżeńskie oraz szafę. Mieszkanie jest wentylowane, jasne, ciche, przestronne z oknami wychodzącymi na ulicę, z dużym salonem i dużą osobną garderobą. Łazienka z WC. W łazience znajduje się prysznic i pralka. Budynek posiada zamykany parking.  Minimalny okres najmu to 12 miesięcy, najem okazjonalny lub instytucjonalny.  Mieszkanie wyremontowane w 2021 roku z nowym wyposażeniem i meblami. Internet światłowodowy 600 MB/s.  Rynek, Aquapark, Galerie handlowe, sklepy spożywcze w zasięgu 10 minut a autobusy blisko mieszkania do niemal każdego zakątka Wrocławia. Na dole sklep Żabka, w okolicy liczne restauracje. Lokalizacja mieszkania przy ul. Powstańców Śląskich 143.  Czynsz najmu to 3900 zł/mc plus opłaty administracyjne 500 zł/mc.  Prąd ok 150 zł/mc i gaz 50 zł/mc wg licznika. KONTAKT: 73*******48  ---English below version ---  Large kitchen separate from the bed room and living room. The kitchen has built-in furniture with an integrated worktop and a 4-burner stove. Dishwasher, fridge and oven. Two large rooms completely furnished. Bedroom has a comfortable double bed and wardrobe. The apartment is ventilated, bright, quiet, spacious with windows facing the street, with a large living room and a large separate wardrobe. Bathroom with toilet. In the bathroom there is a shower and washing machine. The building has closed parking.  The minimum lease term is 12 months, occasional or institutional lease.  Apartment renovated in 2021 with new equipment and furniture. Fiber optic Internet 600 MB / s.  Market Square, Aquapark, Malls, grocery stores are within 10 minutes reach and buses close to the apartment to almost all the corner of Wrocław. At the bottom, there is a Żabka store, numerous restaurants in the surrounding. The location of the apartment at Powstańców Slaskich 143 street.  The rent is 3500 PLN / month plus administrative fees of 500 PLN / month.  Electricity about 150 PLN / month and gas 50 PLN / month according to the meter."
https://www.olx.pl/d/oferta/2-pokoje-osobna-kuchnia-balkon-winda-blok-z-2000-r-litewska-CID3-IDSvYxl.html,04.01.2023,Blok,2 pokoje,4,Tak,52.0,2500.0,450.0,Psie Pole,,,False,True,False,False,False,,"Tylko u nas! Wolne od 1.02.2023.  Do wynajęcia 2-pokojowe mieszkanie na Psim Polu, przy ul. Litewskiej.  Powierzchnia 52 m2, pełen rozkład pomieszczeń, oddzielna kuchnia.   Wyposażenie: kuchnia - płyta elektryczna + piekarnik, lodówka, mikrofalówka  duży pokój - rozkładana sofa, tv, duża szafa wnękowa - sypialnia - łóżko dwuosobowe (kanapy ze zdjęcia już nie ma) - łazienka - wanna, pralka - przedpokój - duża szafa  Mieszkanie bardzo zadbane, umeblowane i wyposażone w sprzęty.   Piętro 4. Winda. Blok z lat dwutysięcznych. Miejsca parkingowe wokół bloku.  W pobliżu pełna infrastruktura usługowa, 5 minut pieszo od budynku pętla autobusowa.   Miesięczny koszt najmu: 2500 PLN - czynsz najmu 450 PLN - czynsz administracyjny  100 PLN - zaliczka na prąd   Kaucja jednomiesięczna - 2500 PLN.  Obowiązuje umowa najmu okazjonalnego. Koszty notarialne pokrywa właściciel.  Polecam i zapraszam na prezentację!  Biuro pobiera wynagrodzenie w wysokości 50% netto (61,5% brutto) jednomiesięcznego czynszu najmu."
https://www.olx.pl/d/oferta/mieszkanie-z-balkonem-i-garazem-50m-wroclaw-oltaszyn-CID3-IDSt1hc.html,04.01.2023,Apartamentowiec,2 pokoje,1,Tak,50.0,2700.0,500.0,Krzyki,,"nie dla osób niepalących, bez zwierząt - idealne dla 1 lub 2 osób.",False,False,False,False,False,3000,"Do wynajęcia 2 pokojowe mieszkanie usytuowane w południowej części Wrocławia - Ołtaszyn przy ulicy St. Maczka.  Znajduje się na zamkniętym osiedlu. Cicha i spokojna okolica. W bliskiej odległości jest przystanek autobusowy, a w pobliżu większe markety. Mieszkanie znajduje się na 1 piętrze ( apartamentowiec 2 piętrowy), dwustronne. Mieszkanie składa się z dwóch pokoi - salon z aneksem kuchennym oraz sypialnia, przedpokój, łazienka i balkon. W pełni umeblowane i wyposażone. Nie wymaga żadnego nakładu finansowego, do wprowadzenia. Miejsce postojowe w garażu podziemnym w cenie. Mieszkanie wyłącznie dla osób niepalących, bez zwierząt - idealne dla 1 lub 2 osób.  Cena wynajmu: 2700 zł Czynsz administracyjny: 500 zł Zaliczka na prąd: 100 zł (prąd wg zużycia) Kaucja: 3000 zł   Dostępne od lutego 2023 r. Interesuje mnie wynajem długoterminowy (umowa na min. 1 rok, najem okazjonalny). Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.  W przypadku dodatkowych pytań lub chęci obejrzenia mieszkania preferowany kontakt telefoniczny (po godz. 16:00).    Ogłoszenie prywatne, biurom nieruchomości uprzejmie dziękuję."
https://www.otodom.pl/pl/oferta/przepiekny-apartament-90-m-port-popowice-ID4jM2N.html,04.01.2023,,4,5,False,90.0,6500.0,,ul. Białowieska,,,False,False,True,False,False,7500,"Opiekun Oferty:Weronika WoźniakTel: +48 602-101-602(ENGLISH VERSION BELOW)*PIERWSZY NAJEM* Serdecznie polecam do wynajęcia 4-pokojowy apartament o powierzchni 90m2 z balkonem oraz ogromnym tarasem. Nieruchomość wykończona w wysokim standardzie, użytkowana tylko przez właścicieli, stan idealny. Do mieszkania przynależy podwójne, zależne miejsce parkingowe w cenie najmu.Apartament usytuowany na 5 piętrze w 8 piętrowym budynku z windą i dwoma poziomami garażu. Z tarasu obserwować można przepiękną panoramę parku. Apartament składa się z salonu, 3 sypialni w tym jedna z łóżkiem małżeńskim, druga może być przeznaczona na sypialnię, trzecia jako gabinet lub pokój gościnny, przestronna łazienka z kabiną prysznicową i szafą w zabudowie, przedpokój, balkon i taras. Nieruchomość została wyposażona w wysokiej jakości sprzęt oraz klimatyzację. Dodatkowym atutem jest zamontowany 3 stopniowy filtr osmozy wody.OKOLICA: Osiedle zlokalizowane blisko Mostu Milenijnego, Hali, Pływalni oraz Lodowiska Orbita. Park Popowicki, Park Zachodni, wały przy Odrze czy beach bar są w bliskiej odległości. Galeria Handlowa Magnolia Park ok 5 min samochodem, w okolicy sklepy, restauracje, punkty usługowe czy szkoły, na parterze budynku żłobek i przedszkole, doskonała komunikacja. Dogodny dojazd do centrum Wrocławia, 122, 127, 128, C, 143, niedługo linia tramwajowa, a także doskonałe połączenie z trasą A4, S8 i lotniskiem. UKŁAD FUNKCJONALNY NIERUCHOMOŚCI: Pokój dzienny: 27,51 m Aneks kuchenny: 9,35 m m Sypialnia: 13 m Pokój/ biuro: 10 m Pokój: 11,66 Łazienka: 4,37 m Przedpokój: 14,18 m Balkon: 6 m Taras: 32 m OPŁATY: czynsz najmu - 6500zł / miesięcznie czynsz administracyjny - 530zł / miesięcznie zaliczka na prąd - według zużycia zaliczka na ogrzewanie - według zużycia (ok.200zł / miesięcznie)Wymagana kaucja w wysokości 7500zł*Real Estate Agent:Weronika WoźniakTel: +48 602-101-601*FIRST LEASE*Highly recommended for rent 4-bedroom flat of 90m2 with balcony and huge terrace. The property is finished to a high standard, used only by the owners, perfect condition. The flat includes a double, dependent parking space in the rental price.The flat is located on the 5th floor in an 8-storey building with lift and two levels of garage. From the terrace you can observe the beautiful panorama of the park. The flat consists of a living room, 3 bedrooms including one with a double bed, the second can be used as a bedroom, the third as a study or guest room, a spacious bathroom with shower and built-in wardrobe, hallway, balcony and terrace. The property is equipped with high quality appliances and air conditioning. A 3-stage osmosis water filter is an added bonus.THE ENVIRONMENT:The estate is located close to the Millennium Bridge, the Hall, the Swimming Pool and the Orbita Ice Rink. Popowicki Park, Park Zachodni, the embankment by the Oder River and the beach bar are in close proximity. Shopping mall Magnolia Park approx. 5 min by car, in the vicinity of shops, restaurants, service outlets or schools, a nursery and kindergarten on the ground floor of the building, excellent communication. Convenient access to the centre of Wrocław, 122, 127, 128, C, 143, soon tram line, as well as excellent connection with A4 route, S8 and the airport.FUNCTIONAL LAYOUT OF THE PROPERTY: Living room: 27.51 mKitchenette: 9,35 mBedroom: 13 mRoom/office: 10 mRoom: 11.66Bathroom: 4,37 mHallway: 14.18 mBalcony: 6 mTerrace: 32 mPAYMENTS:rent - 6500zł / monthadministrative rent - 530zł / monthadvance on electricity - according to consumptionadvance on heating - according to consumption (aprox. 200zł / month)Deposit required - 7500zł Wypozażenie: brak informacji."
https://www.otodom.pl/pl/oferta/przestronne-dwupoziomowe-mieszkanie-blisko-centrum-ID4jMDN.html,04.01.2023,plomba,3,3,True,72.44,4500.0,,ul. Łowiecka,,Zwierzęta mile widziane :),False,False,False,False,False,,"Dwupoziomowe mieszkanie o pow. 72.44 m2 na 3 piętrze budynku z 2013 r. na Śródmieściu.  Świetna lokalizacja w Centrum, tylko 15 minut pieszo do Rynku.   W skład mieszkania wchodzą:   POZIOM I: - salon z aneksem kuchennym ~ 21 m2 - łazienka ~ 3.5 m2 - przedpokój ~ 4 m2 - pokój ~7.5 m2  POZIOM II: - pokój otwarty ~ 25.5 m2 - pokój ~ 7.5 m2 - łazienka ~ 3.5 m2  Internet w cenie wynajmu. Ogrzewanie i woda z sieci miejskiej.  Budynek z windą. Dodatkowo do dyspozycji mieszkańców wózkownia i rowerownia. Blok posiada domofon i kamery. Wyposażenie: - łóżko dwuosobowe, kanapa, biurko, szafy, regały, półki, duży dębowy stół z dwoma dostawkami, duży, szklany stolik kawowy, szafka na wina - Piekarnik z funkcją parową, lodówka, płyta grzewcza - Pralka Łazienki wyposażone w szafki, umywalki, wc i kabiny prysznicowe.  Czynsz 655 zł + prąd (około 100 zł).  W pobliżu tereny zielone: skwer Sybiraków, park Staszica, sklepy, piekarnie, przystanki autobusowe i tramwajowe (najbliższy Łowiecka, plac Staszica, nieco dalej Dworzec Nadodrze, Kleczkowska). W klatce obok fryzjer ,) Zwierzęta mile widziane :)  Wypozażenie: lodówka, meble, piekarnik, kuchenka, pralka."
https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-pierwszy-najem-gadow-2-pok-ID4jJjp.html,04.01.2023,blok,2,4,False,51.3,2600.0,,Wrocław,,,False,False,False,False,False,"900, 3000","#####KONTAKT AGATA MROŻEK 887-190-925 LUB 507 415 870#####MIESZKANIE SŁONECZNE, DWUSTRONNE, 2 POKOJE, OSOBNO KUCHNIA, LOGGIA Polecam Państwu do najmu mieszkanie w pełni rozkładowe, dwustronne 2-pokojowe z jasną kuchnią, w budynku z początku lat 90' na Gądowie Małym na IVp/IVp bez windy.Powierzchnia użytkowa 51,30 m2 plus loggia.Mieszkanie po generalnym remoncie,salon o pow. 21,52 m2 z wyjściem na loggię, umeblowany, wystawa okien płd-zach.Sypialnia o pow. ok. 11,12 m2, wystawa okien płn-wsch.Łazienka z kabiną prysznicową, osobne wc.Spory przedpokój z dużą szafą.Kuchnia jasna z meblami kuchennymi w zabudowie z potrzebnym sprzętem AGD.Mieszkanie  jasne, słoneczne i ciepłe położone wśród zieleni.Super lokalizacja, dobra komunikacja i infrastruktura.Czynsz najmu 2600 zł plus opłaty 900 zł.Kaucja 3000 zł.Klucze w biurze.Wszystkich informacji nie ujętych w niniejszej ofercie chętnie udzielę telefonicznie przed spotkaniem.Serdecznie polecam i zapraszam na prezentację.Kontakt: Agata Mrożek 887-190-925 Więcej ofert Zawsze dążymy aby informacje o oferowanych przez nas nieruchomościach były jak najbardziej rzetelne. Jednak niekiedy, z przyczyn od nas niezależnych ich weryfikacja nie jest możliwa.Informacje dotyczące oferty zostały sporządzone na podstawie oświadczenia wobec czego prosimy Państwa o traktowanie ich orientacyjnie.Oferta nie stanowi oferty handlowej w rozumieniu kodeksu cywilnego i nie jest wiążąca.Zdjęcia i opis zawarty w niniejszej ofercie jest własnością biura AGATA MROŻEK NIERUCHOMOŚCI, kopiowanie, powielanie, przetwarzanie zarówno w całości jak i w części bez zgody jest zabronione. Wypozażenie: meble."
